molecule_chembl_id,smiles,activity_type,activity_value,activity_units,pchembl_value,target_chembl_id,document_chembl_id,canonical_smiles
CHEMBL68920,Cc1cc(C)c(/C=C2\C(=O)Nc3ncnc(Nc4ccc(F)c(Cl)c4)c32)[nH]1,IC50,41.0,nM,7.39,CHEMBL203,CHEMBL1134862,Cc1cc(C)c(/C=C2\C(=O)Nc3ncnc(Nc4ccc(F)c(Cl)c4)c32)[nH]1
CHEMBL69960,Cc1cc(C(=O)N2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21,IC50,170.0,nM,6.77,CHEMBL203,CHEMBL1134862,Cc1cc(C(=O)N2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21
CHEMBL137635,CN(c1ccccc1)c1ncnc2ccc(N/N=N/Cc3ccccn3)cc12,IC50,9300.0,nM,5.03,CHEMBL203,CHEMBL1145114,CN(c1ccccc1)c1ncnc2ccc(N/N=N/Cc3ccccn3)cc12
CHEMBL77085,N#CC(C#N)=Cc1cc(O)ccc1[N+](=O)[O-],IC50,96000.0,nM,4.02,CHEMBL203,CHEMBL1124610,N#CC(C#N)=Cc1cc(O)ccc1[N+](=O)[O-]
CHEMBL443268,Cc1cc(C(=O)NCCN2CCOCC2)[nH]c1/C=C1\C(=O)N(C)c2ncnc(Nc3ccc(F)c(Cl)c3)c21,IC50,5310.0,nM,5.28,CHEMBL203,CHEMBL1134862,Cc1cc(C(=O)NCCN2CCOCC2)[nH]c1/C=C1\C(=O)N(C)c2ncnc(Nc3ccc(F)c(Cl)c3)c21
CHEMBL76589,N#CC(C#N)=C(N)/C(C#N)=C/c1ccc(O)cc1,IC50,125.0,nM,6.9,CHEMBL203,CHEMBL1124610,N#CC(C#N)=C(N)/C(C#N)=C/c1ccc(O)cc1
CHEMBL76904,N#CC(C#N)=Cc1ccc(O)c(O)c1,IC50,35000.0,nM,4.46,CHEMBL203,CHEMBL1124610,N#CC(C#N)=Cc1ccc(O)c(O)c1
CHEMBL304271,CCN(CC)CC(O)CNC(=O)c1cc(C)c(/C=C2\C(=O)Nc3ncnc(Nc4ccc(F)c(Cl)c4)c32)[nH]1,IC50,0.45,nM,9.35,CHEMBL203,CHEMBL1134862,CCN(CC)CC(O)CNC(=O)c1cc(C)c(/C=C2\C(=O)Nc3ncnc(Nc4ccc(F)c(Cl)c4)c32)[nH]1
CHEMBL296407,N#C/C(=C\c1ccc(O)c(O)c1)C(N)=O,IC50,10000.0,nM,5.0,CHEMBL203,CHEMBL1124610,N#C/C(=C\c1ccc(O)c(O)c1)C(N)=O
CHEMBL309625,N#CC(C#N)=C(N)/C(C#N)=C/c1ccc(O)c([N+](=O)[O-])c1,IC50,60000.0,nM,4.22,CHEMBL203,CHEMBL1124610,N#CC(C#N)=C(N)/C(C#N)=C/c1ccc(O)c([N+](=O)[O-])c1
CHEMBL310798,N#CC(C#N)=Cc1cc(O)c(O)c(O)c1,IC50,3000.0,nM,5.52,CHEMBL203,CHEMBL1124610,N#CC(C#N)=Cc1cc(O)c(O)c(O)c1
CHEMBL135592,C/N=N/Nc1ccc2ncnc(N(C)c3ccccc3)c2c1,IC50,8000.0,nM,5.1,CHEMBL203,CHEMBL1145114,C/N=N/Nc1ccc2ncnc(N(C)c3ccccc3)c2c1
CHEMBL136491,CN(C)/N=N/c1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,IC50,14.0,nM,7.85,CHEMBL203,CHEMBL1145114,CN(C)/N=N/c1ccc2ncnc(Nc3cccc(Cl)c3)c2c1
CHEMBL336113,Cc1cccc(Nc2ncnc3ccc(N)cc23)c1,IC50,1000.0,nM,6.0,CHEMBL203,CHEMBL1145114,Cc1cccc(Nc2ncnc3ccc(N)cc23)c1
CHEMBL133024,C/N=N/Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,IC50,100.0,nM,7.0,CHEMBL203,CHEMBL1145114,C/N=N/Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1
CHEMBL344652,CN(C)/N=N/c1ccc2ncnc(N(C)c3ccccc3)c2c1,IC50,13350.0,nM,4.88,CHEMBL203,CHEMBL1145114,CN(C)/N=N/c1ccc2ncnc(N(C)c3ccccc3)c2c1
CHEMBL47986,O=CN/C=C/c1cc(O)ccc1O,IC50,14000.0,nM,4.85,CHEMBL203,CHEMBL1124610,O=CN/C=C/c1cc(O)ccc1O
CHEMBL138125,Brc1cccc(Nc2ncnc3ccc(N/N=N/Cc4ccccn4)cc23)c1,IC50,238.0,nM,6.62,CHEMBL203,CHEMBL1145114,Brc1cccc(Nc2ncnc3ccc(N/N=N/Cc4ccccn4)cc23)c1
CHEMBL137364,Brc1cccc(Nc2ncnc3ccc(N/N=N/CCN4CCOCC4)cc23)c1,IC50,64.0,nM,7.19,CHEMBL203,CHEMBL1145114,Brc1cccc(Nc2ncnc3ccc(N/N=N/CCN4CCOCC4)cc23)c1
CHEMBL302552,O=C1Nc2ncnc(Nc3ccc(F)c(Cl)c3)c2/C1=C/c1ccc(C(=O)NCCN2CCOCC2)[nH]1,IC50,22.0,nM,7.66,CHEMBL203,CHEMBL1134862,O=C1Nc2ncnc(Nc3ccc(F)c(Cl)c3)c2/C1=C/c1ccc(C(=O)NCCN2CCOCC2)[nH]1
CHEMBL309598,N#CC(C#N)=C(O)c1cc(O)c(O)c(O)c1,IC50,13500.0,nM,4.87,CHEMBL203,CHEMBL1124610,N#CC(C#N)=C(O)c1cc(O)c(O)c(O)c1
CHEMBL67057,Cc1cc(C(=O)N2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc4c(ccn4Cc4ccccc4)c3)c21,IC50,4.5,nM,8.35,CHEMBL203,CHEMBL1134862,Cc1cc(C(=O)N2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc4c(ccn4Cc4ccccc4)c3)c21
CHEMBL332096,Nc1ccc2ncnc(NCc3ccccc3)c2c1,IC50,508.0,nM,6.29,CHEMBL203,CHEMBL1145114,Nc1ccc2ncnc(NCc3ccccc3)c2c1
CHEMBL432903,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ncnc(Nc4ccc(F)c(Cl)c4)c32)c1C,IC50,200.0,nM,6.7,CHEMBL203,CHEMBL1134862,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ncnc(Nc4ccc(F)c(Cl)c4)c32)c1C
CHEMBL69964,Cc1cc(/C=C2\C(=O)Nc3ncnc(Nc4ccc(F)c(Cl)c4)c32)[nH]c1C(=O)N1CCN(C)CC1,IC50,210.0,nM,6.68,CHEMBL203,CHEMBL1134862,Cc1cc(/C=C2\C(=O)Nc3ncnc(Nc4ccc(F)c(Cl)c4)c32)[nH]c1C(=O)N1CCN(C)CC1
CHEMBL65848,Cc1cc(C(=O)N2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc4c(c3)CCC4)c21,IC50,1410.0,nM,5.85,CHEMBL203,CHEMBL1134862,Cc1cc(C(=O)N2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc4c(c3)CCC4)c21
CHEMBL76985,N#C/C(=C\c1ccc(C=O)cc1)C(=O)O,IC50,47000.0,nM,4.33,CHEMBL203,CHEMBL1124610,N#C/C(=C\c1ccc(C=O)cc1)C(=O)O
CHEMBL69629,Cc1cc(C(=O)NCCN2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21,IC50,6.5,nM,8.19,CHEMBL203,CHEMBL1134862,Cc1cc(C(=O)NCCN2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21
CHEMBL136492,CN(c1ccccc1)c1ncnc2ccc(N)cc12,IC50,8400.0,nM,5.08,CHEMBL203,CHEMBL1145114,CN(c1ccccc1)c1ncnc2ccc(N)cc12
CHEMBL66570,CCN1CCN(C(=O)c2cc(C)c(/C=C3\C(=O)Nc4ncnc(Nc5ccc(F)c(Cl)c5)c43)[nH]2)CC1,IC50,13.0,nM,7.89,CHEMBL203,CHEMBL1134862,CCN1CCN(C(=O)c2cc(C)c(/C=C3\C(=O)Nc4ncnc(Nc5ccc(F)c(Cl)c5)c43)[nH]2)CC1
CHEMBL311119,N#CC(C#N)=Cc1ccc(C=O)cc1,IC50,60000.0,nM,4.22,CHEMBL203,CHEMBL1124610,N#CC(C#N)=Cc1ccc(C=O)cc1
CHEMBL76905,N#CC(C#N)=Cc1cc(O)cc(O)c1,IC50,37000.0,nM,4.43,CHEMBL203,CHEMBL1124610,N#CC(C#N)=Cc1cc(O)cc(O)c1
CHEMBL305194,Cc1cc(C(=O)O)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21,IC50,29.0,nM,7.54,CHEMBL203,CHEMBL1134862,Cc1cc(C(=O)O)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21
CHEMBL80155,COc1cc(C=C(C#N)C#N)cc(O)c1O,IC50,6000.0,nM,5.22,CHEMBL203,CHEMBL1124610,COc1cc(C=C(C#N)C#N)cc(O)c1O
CHEMBL343352,Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,IC50,200.0,nM,6.7,CHEMBL203,CHEMBL1145114,Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1
CHEMBL52765,Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,IC50,44.0,nM,7.36,CHEMBL203,CHEMBL1145114,Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1
CHEMBL76642,N#C/C(=C/c1cc(O)ccc1O)C(=O)O,IC50,75000.0,nM,4.12,CHEMBL203,CHEMBL1124610,N#C/C(=C/c1cc(O)ccc1O)C(=O)O
CHEMBL308645,Cc1cc(CCC(=O)O)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21,IC50,4.7,nM,8.33,CHEMBL203,CHEMBL1134862,Cc1cc(CCC(=O)O)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21
CHEMBL67003,Cc1cc(C(=O)N2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c21,IC50,1.8,nM,8.74,CHEMBL203,CHEMBL1134862,Cc1cc(C(=O)N2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c21
CHEMBL134312,CN(C)/N=N/c1ccc2ncnc(Nc3cccc(Br)c3)c2c1,IC50,11.0,nM,7.96,CHEMBL203,CHEMBL1145114,CN(C)/N=N/c1ccc2ncnc(Nc3cccc(Br)c3)c2c1
CHEMBL77243,CCCCc1cc(/C=C(\C#N)C(N)=O)cc(CCCC)c1O,IC50,55000.0,nM,4.26,CHEMBL203,CHEMBL1124610,CCCCc1cc(/C=C(\C#N)C(N)=O)cc(CCCC)c1O
CHEMBL80745,COc1cc(/C=C(\C#N)C(N)=C(C#N)C#N)cc(O)c1O,IC50,1200.0,nM,5.92,CHEMBL203,CHEMBL1124610,COc1cc(/C=C(\C#N)C(N)=C(C#N)C#N)cc(O)c1O
CHEMBL305246,Cc1cc(C(=O)N2CCN(C)CC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21,IC50,2.8,nM,8.55,CHEMBL203,CHEMBL1134862,Cc1cc(C(=O)N2CCN(C)CC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21
CHEMBL69966,C#Cc1cccc(Nc2ncnc3c2/C(=C/c2[nH]c(C(=O)NCCN4CCOCC4)cc2C)C(=O)N3)c1,IC50,18.0,nM,7.75,CHEMBL203,CHEMBL1134862,C#Cc1cccc(Nc2ncnc3c2/C(=C/c2[nH]c(C(=O)NCCN4CCOCC4)cc2C)C(=O)N3)c1
CHEMBL47940,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)cn2C1CCCC1,IC50,3200.0,nM,5.5,CHEMBL203,CHEMBL1132739,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)cn2C1CCCC1
CHEMBL69358,CCN(CC)CCNC(=O)c1cc(C)c(/C=C2\C(=O)Nc3ncnc(Nc4ccc(F)c(Cl)c4)c32)[nH]1,IC50,1.2,nM,8.92,CHEMBL203,CHEMBL1134862,CCN(CC)CCNC(=O)c1cc(C)c(/C=C2\C(=O)Nc3ncnc(Nc4ccc(F)c(Cl)c4)c32)[nH]1
CHEMBL137189,C/N=N/Nc1ccc2ncnc(Nc3cccc(C)c3)c2c1,IC50,200.0,nM,6.7,CHEMBL203,CHEMBL1145114,C/N=N/Nc1ccc2ncnc(Nc3cccc(C)c3)c2c1
CHEMBL137617,C/N=N/Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,IC50,39.0,nM,7.41,CHEMBL203,CHEMBL1145114,C/N=N/Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1
CHEMBL137027,CN(C)/N=N/c1ccc2ncnc(NCc3ccccc3)c2c1,IC50,482.0,nM,6.32,CHEMBL203,CHEMBL1145114,CN(C)/N=N/c1ccc2ncnc(NCc3ccccc3)c2c1
CHEMBL78257,N#CC(C#N)=C(N)/C(C#N)=C/c1cc(O)c(O)c(O)c1,IC50,800.0,nM,6.1,CHEMBL203,CHEMBL1124610,N#CC(C#N)=C(N)/C(C#N)=C/c1cc(O)c(O)c(O)c1
CHEMBL309334,N#CC(C#N)=C(N)/C(C#N)=C/c1ccc(O)c(O)c1,IC50,2500.0,nM,5.6,CHEMBL203,CHEMBL1124610,N#CC(C#N)=C(N)/C(C#N)=C/c1ccc(O)c(O)c1
CHEMBL304971,Cc1c(C(=O)N2CCN(C)CC2)c[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21,IC50,410.0,nM,6.39,CHEMBL203,CHEMBL1134862,Cc1c(C(=O)N2CCN(C)CC2)c[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21
CHEMBL69071,Cc1cc(C(=O)N2CC(C)NC(C)C2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21,IC50,5.9,nM,8.23,CHEMBL203,CHEMBL1134862,Cc1cc(C(=O)N2CC(C)NC(C)C2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21
CHEMBL137534,CN(C)CC/N=N/Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,IC50,38.0,nM,7.42,CHEMBL203,CHEMBL1145114,CN(C)CC/N=N/Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1
CHEMBL137788,C/N=N/Nc1ccc2ncnc(NCc3ccccc3)c2c1,IC50,335.0,nM,6.47,CHEMBL203,CHEMBL1145114,C/N=N/Nc1ccc2ncnc(NCc3ccccc3)c2c1
CHEMBL424093,Brc1cccc(Nc2ncnc3ccc(N/N=N/Cc4ccccc4)cc23)c1,IC50,25.0,nM,7.6,CHEMBL203,CHEMBL1145114,Brc1cccc(Nc2ncnc3ccc(N/N=N/Cc4ccccc4)cc23)c1
CHEMBL77030,N#C/C(=C\c1ccc(O)c(O)c1)C(N)=S,IC50,2400.0,nM,5.62,CHEMBL203,CHEMBL1124610,N#C/C(=C\c1ccc(O)c(O)c1)C(N)=S
CHEMBL264382,Cc1cc(C(=O)NCCN2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc4c(ccn4Cc4ccccc4)c3)c21,IC50,1.1,nM,8.96,CHEMBL203,CHEMBL1134862,Cc1cc(C(=O)NCCN2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc4c(ccn4Cc4ccccc4)c3)c21
CHEMBL305782,Cc1[nH]c(/C=C2\C(=O)Nc3ncnc(Nc4ccc(F)c(Cl)c4)c32)c(C)c1CCC(=O)O,IC50,180.0,nM,6.75,CHEMBL203,CHEMBL1134862,Cc1[nH]c(/C=C2\C(=O)Nc3ncnc(Nc4ccc(F)c(Cl)c4)c32)c(C)c1CCC(=O)O
CHEMBL308672,CCN(CC)CCNC(=O)c1cc(C)c(/C=C2\C(=O)Nc3ncnc(Nc4ccc(Cl)cc4F)c32)[nH]1,IC50,450.0,nM,6.35,CHEMBL203,CHEMBL1134862,CCN(CC)CCNC(=O)c1cc(C)c(/C=C2\C(=O)Nc3ncnc(Nc4ccc(Cl)cc4F)c32)[nH]1
CHEMBL133023,Cc1cccc(Nc2ncnc3ccc(/N=N/N(C)C)cc23)c1,IC50,24.0,nM,7.62,CHEMBL203,CHEMBL1145114,Cc1cccc(Nc2ncnc3ccc(/N=N/N(C)C)cc23)c1
CHEMBL136674,COCC/N=N/Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,IC50,71.0,nM,7.15,CHEMBL203,CHEMBL1145114,COCC/N=N/Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1
CHEMBL73820,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)O,IC50,25000.0,nM,4.6,CHEMBL203,CHEMBL1124610,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)O
CHEMBL77803,N#CC(C#N)=C(N)/C(C#N)=C/c1cc(O)c(O)c(Br)c1,IC50,500.0,nM,6.3,CHEMBL203,CHEMBL1124610,N#CC(C#N)=C(N)/C(C#N)=C/c1cc(O)c(O)c(Br)c1
CHEMBL432941,COc1cccc(-c2ccc3c(c2)NC(=O)/C3=C\c2[nH]c3c(c2CCC(=O)O)CCCC3)c1,IC50,8880.0,nM,5.05,CHEMBL203,CHEMBL1133768,COc1cccc(-c2ccc3c(c2)NC(=O)/C3=C\c2[nH]c3c(c2CCC(=O)O)CCCC3)c1
CHEMBL322395,COc1cc(Nc2c(C#N)cnc3cc(-c4ccc(CN5CCOCC5)cc4)ccc23)c(Cl)cc1Cl,IC50,3000.0,nM,5.52,CHEMBL203,CHEMBL1134917,COc1cc(Nc2c(C#N)cnc3cc(-c4ccc(CN5CCOCC5)cc4)ccc23)c(Cl)cc1Cl
CHEMBL431996,O=C(O)CCc1c(/C=C2\C(=O)Nc3ccc(C(=O)O)cc32)[nH]c2c1CCCC2,IC50,56500.0,nM,4.25,CHEMBL203,CHEMBL1133768,O=C(O)CCc1c(/C=C2\C(=O)Nc3ccc(C(=O)O)cc32)[nH]c2c1CCCC2
CHEMBL86531,NS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]c3c(c1CCC(=O)O)CCCC3)C(=O)N2,IC50,29100.0,nM,4.54,CHEMBL203,CHEMBL1133768,NS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]c3c(c1CCC(=O)O)CCCC3)C(=O)N2
CHEMBL138691,C=CC(=O)N(CCN(C)C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,IC50,4.2,nM,8.38,CHEMBL203,CHEMBL1134843,C=CC(=O)N(CCN(C)C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1
CHEMBL52829,Cc1cccc(Nc2ncnc3cnc(N(C)C)nc23)c1,IC50,4.0,nM,8.4,CHEMBL203,CHEMBL1130057,Cc1cccc(Nc2ncnc3cnc(N(C)C)nc23)c1
CHEMBL52823,Cc1cccc(Nc2ncnc3cnc(Cl)nc23)c1,IC50,380.0,nM,6.42,CHEMBL203,CHEMBL1130057,Cc1cccc(Nc2ncnc3cnc(Cl)nc23)c1
CHEMBL139307,C=CC(=O)N(CCCN1CCOCC1)c1ccc2ncnc(Nc3cccc(Br)c3)c2c1,IC50,3.3,nM,8.48,CHEMBL203,CHEMBL1134843,C=CC(=O)N(CCCN1CCOCC1)c1ccc2ncnc(Nc3cccc(Br)c3)c2c1
CHEMBL322298,CCn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccccc3)nc21,IC50,200.0,nM,6.7,CHEMBL203,CHEMBL1131066,CCn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccccc3)nc21
CHEMBL111434,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3cccc(Br)c3)nc21,IC50,670.0,nM,6.17,CHEMBL203,CHEMBL1131066,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3cccc(Br)c3)nc21
CHEMBL111197,COc1cccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)c1,IC50,30.0,nM,7.52,CHEMBL203,CHEMBL1131066,COc1cccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)c1
CHEMBL136058,O=C(/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1)NCCCN1CCOCC1,IC50,0.81,nM,9.09,CHEMBL203,CHEMBL1134843,O=C(/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1)NCCCN1CCOCC1
CHEMBL51854,COc1ncc2ncnc(Nc3cccc(Br)c3)c2n1,IC50,3.8,nM,8.42,CHEMBL203,CHEMBL1130057,COc1ncc2ncnc(Nc3cccc(Br)c3)c2n1
CHEMBL939,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,IC50,515.0,nM,6.29,CHEMBL203,CHEMBL1135208,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1
CHEMBL95320,C#Cc1cccc(Nc2c(C#N)cnc3cc(OCCOC)c(OCCOC)cc23)c1,IC50,850.0,nM,6.07,CHEMBL203,CHEMBL1135208,C#Cc1cccc(Nc2c(C#N)cnc3cc(OCCOC)c(OCCOC)cc23)c1
CHEMBL298931,Cc1cccc(Nc2ncnc3cnc(N)nc23)c1,IC50,17.0,nM,7.77,CHEMBL203,CHEMBL1130057,Cc1cccc(Nc2ncnc3cnc(N)nc23)c1
CHEMBL292323,COc1cccc2c(C(=O)Nc3ccccc3)c(SSc3c(C(=O)Nc4ccccc4)c4cccc(OC)c4n3C)n(C)c12,IC50,6500.0,nM,5.19,CHEMBL203,CHEMBL1127560,COc1cccc2c(C(=O)Nc3ccccc3)c(SSc3c(C(=O)Nc4ccccc4)c4cccc(OC)c4n3C)n(C)c12
CHEMBL334334,COC(=O)c1cccc(NCc2cc(O)ccc2O)c1,IC50,9000.0,nM,5.05,CHEMBL203,CHEMBL1127084,COC(=O)c1cccc(NCc2cc(O)ccc2O)c1
CHEMBL545315,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1.Cl.Cl,IC50,1.5,nM,8.82,CHEMBL203,CHEMBL1134843,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1.Cl.Cl
CHEMBL111365,COc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cn1,IC50,1300.0,nM,5.89,CHEMBL203,CHEMBL1131066,COc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cn1
CHEMBL52591,CNc1ncc2ncnc(Nc3cccc(C)c3)c2n1,IC50,4.3,nM,8.37,CHEMBL203,CHEMBL1130057,CNc1ncc2ncnc(Nc3cccc(C)c3)c2n1
CHEMBL132907,COC(=O)c1cc(NCc2ccccc2O)ccc1O,IC50,20000.0,nM,4.7,CHEMBL203,CHEMBL1127084,COC(=O)c1cc(NCc2ccccc2O)ccc1O
CHEMBL422292,CCOC(=O)/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,IC50,1.5,nM,8.82,CHEMBL203,CHEMBL1134843,CCOC(=O)/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1
CHEMBL113023,COc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1C,IC50,250.0,nM,6.6,CHEMBL203,CHEMBL1131066,COc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1C
CHEMBL417420,Brc1cccc(Nc2ncnc3cnc(NCCCN4CCOCC4)nc23)c1,IC50,2.9,nM,8.54,CHEMBL203,CHEMBL1130057,Brc1cccc(Nc2ncnc3cnc(NCCCN4CCOCC4)nc23)c1
CHEMBL304414,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3ccccc3n2C)c(C(=O)Nc2ccccc2)c2ccccc21,IC50,10000.0,nM,5.0,CHEMBL203,CHEMBL1127560,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3ccccc3n2C)c(C(=O)Nc2ccccc2)c2ccccc21
CHEMBL106232,CN1CCN(CCCCCNc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)CC1,IC50,4500.0,nM,5.35,CHEMBL203,CHEMBL1131066,CN1CCN(CCCCCNc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)CC1
CHEMBL327127,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3cccc(CO)c3)nc21,IC50,90.0,nM,7.05,CHEMBL203,CHEMBL1131066,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3cccc(CO)c3)nc21
CHEMBL294475,Brc1cccc(Nc2ncnc3cnc(NCCN4CCOCC4)nc23)c1,IC50,0.81,nM,9.09,CHEMBL203,CHEMBL1130057,Brc1cccc(Nc2ncnc3cnc(NCCN4CCOCC4)nc23)c1
CHEMBL293261,O=C(CCc1c(SSc2[nH]c3ccccc3c2CCC(=O)NCc2ccccc2)[nH]c2ccccc12)NCc1ccccc1,IC50,850.0,nM,6.07,CHEMBL203,CHEMBL1127560,O=C(CCc1c(SSc2[nH]c3ccccc3c2CCC(=O)NCc2ccccc2)[nH]c2ccccc12)NCc1ccccc1
CHEMBL53310,CNc1ncc2ncnc(Nc3ccccc3)c2n1,IC50,13.0,nM,7.89,CHEMBL203,CHEMBL1130057,CNc1ncc2ncnc(Nc3ccccc3)c2n1
CHEMBL267019,O=C1NC(=O)c2cc(Nc3ccc(O)cc3)c(Nc3ccc(O)cc3)cc21,IC50,2500.0,nM,5.6,CHEMBL203,CHEMBL1127678,O=C1NC(=O)c2cc(Nc3ccc(O)cc3)c(Nc3ccc(O)cc3)cc21
CHEMBL285063,C=CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,IC50,0.7,nM,9.15,CHEMBL203,CHEMBL1134843,C=CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1
CHEMBL136404,C/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,IC50,0.5,nM,9.3,CHEMBL203,CHEMBL1134843,C/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1
CHEMBL291979,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3cc(C#N)ccc3n2C)c(C(=O)Nc2ccccc2)c2cc(C#N)ccc21,IC50,54100.0,nM,4.27,CHEMBL203,CHEMBL1127560,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3cc(C#N)ccc3n2C)c(C(=O)Nc2ccccc2)c2cc(C#N)ccc21
CHEMBL62843,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3cccc(O)c3n2C)c(C(=O)Nc2ccccc2)c2cccc(O)c21,IC50,100000.0,nM,4.0,CHEMBL203,CHEMBL1127560,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3cccc(O)c3n2C)c(C(=O)Nc2ccccc2)c2cccc(O)c21
